model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
LightGBM,0.9954940457032507,0.998390989541432,0.1240530014038086,0.05451679229736328,122.60979509353638,0.1240530014038086,0.05451679229736328,122.60979509353638,1,True,5
LightGBMXT,0.9948503379465723,0.998390989541432,0.14382028579711914,0.0475163459777832,128.04132795333862,0.14382028579711914,0.0475163459777832,128.04132795333862,1,True,4
WeightedEnsemble_L2,0.9948503379465723,0.998390989541432,0.14685773849487305,0.048516273498535156,128.53348779678345,0.0030374526977539062,0.0009999275207519531,0.4921598434448242,2,True,9
NeuralNetFastAI,0.9942066301898937,0.996781979082864,0.3350081443786621,0.10751509666442871,32.59382605552673,0.3350081443786621,0.10751509666442871,32.59382605552673,1,True,3
RandomForestGini,0.9816543289346636,0.9831053901850362,0.2502784729003906,0.11168503761291504,19.82337474822998,0.2502784729003906,0.11168503761291504,19.82337474822998,1,True,6
RandomForestEntr,0.9787576440296105,0.9782783588093322,0.292189359664917,0.11354398727416992,24.78588056564331,0.292189359664917,0.11354398727416992,24.78588056564331,1,True,7
CatBoost,0.9771483746379144,0.9766693483507642,0.09597992897033691,0.03900027275085449,247.95156979560852,0.09597992897033691,0.03900027275085449,247.95156979560852,1,True,8
KNeighborsDist,0.9417444480205986,0.9340305711987128,1.1782755851745605,0.39292073249816895,1.001356601715088,1.1782755851745605,0.39292073249816895,1.001356601715088,1,True,2
KNeighborsUnif,0.8670743482458964,0.8551890587288817,1.0668983459472656,0.4680173397064209,1.0120654106140137,1.0668983459472656,0.4680173397064209,1.0120654106140137,1,True,1
